Daily-integrated downwelling PAR flux calculated by combining light penetration measured with a hyperspectral profiler radiometer (Hyperpro) and surface light flux measured with a shipboard PAR radiometer. Daily PAR flux is expressed in moles phot. m^-2 d^-1 and it was processed with the procedure described in Barone et al. (GBC, 20022) including extrapolation beyond the maximum measured depth.
First three rows are year, month, and day. The first six profiles are in the cyclone, and the last six are in the anticyclone.
First column is depth (m). 

NaN,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
NaN,7,7,7,7,7,7,7,7,7,7,7,7
NaN,4,4,5,5,6,6,9,9,10,10,11,11
208,0.0030336,0.0024686,0.0061441,0.0045307,0.0057478,0.0061434,0.006586,0.0064126,0.0087773,0.0076201,0.01046,0.0095371
209,0.0029484,0.0023804,0.005932,0.0043533,0.0055295,0.0059159,0.0063577,0.0061711,0.0084801,0.0073442,0.010127,0.0092185
210,0.0028656,0.0022953,0.0057272,0.0041829,0.0053194,0.0056968,0.0061372,0.0059386,0.0081929,0.0070783,0.009804,0.0089106
211,0.0027852,0.0022132,0.0055295,0.0040191,0.0051173,0.0054858,0.0059244,0.005715,0.0079155,0.006822,0.0094916,0.008613
212,0.002707,0.0021341,0.0053387,0.0038617,0.0049229,0.0052826,0.005719,0.0054997,0.0076474,0.006575,0.0091891,0.0083253
213,0.002631,0.0020578,0.0051544,0.0037105,0.0047359,0.0050869,0.0055207,0.0052926,0.0073884,0.0063369,0.0088962,0.0080472
214,0.0025571,0.0019843,0.0049765,0.0035652,0.0045559,0.0048985,0.0053293,0.0050933,0.0071383,0.0061075,0.0086127,0.0077784
215,0.0024853,0.0019134,0.0048047,0.0034256,0.0043829,0.0047171,0.0051445,0.0049014,0.0068965,0.0058864,0.0083382,0.0075185
216,0.0024155,0.001845,0.0046388,0.0032915,0.0042163,0.0045424,0.0049661,0.0047168,0.006663,0.0056732,0.0080725,0.0072674
217,0.0023477,0.001779,0.0044787,0.0031626,0.0040562,0.0043741,0.0047939,0.0045392,0.0064374,0.0054678,0.0078152,0.0070247
218,0.0022817,0.0017154,0.0043241,0.0030387,0.0039021,0.0042121,0.0046277,0.0043682,0.0062194,0.0052698,0.0075661,0.00679
219,0.0022177,0.0016541,0.0041748,0.0029198,0.0037538,0.0040561,0.0044672,0.0042037,0.0060088,0.005079,0.007325,0.0065632
220,0.0021554,0.001595,0.0040307,0.0028054,0.0036112,0.0039059,0.0043123,0.0040454,0.0058053,0.0048951,0.0070916,0.006344
221,0.0020949,0.001538,0.0038916,0.0026956,0.003474,0.0037612,0.0041628,0.003893,0.0056087,0.0047179,0.0068656,0.0061321
222,0.002036,0.001483,0.0037573,0.00259,0.003342,0.0036219,0.0040184,0.0037464,0.0054188,0.0045471,0.0066468,0.0059272
223,0.0019789,0.00143,0.0036276,0.0024886,0.0032151,0.0034877,0.0038791,0.0036053,0.0052353,0.0043824,0.0064349,0.0057292
224,0.0019233,0.0013789,0.0035023,0.0023912,0.0030929,0.0033585,0.0037446,0.0034695,0.005058,0.0042237,0.0062298,0.0055379
225,0.0018693,0.0013296,0.0033815,0.0022975,0.0029754,0.0032342,0.0036148,0.0033389,0.0048867,0.0040708,0.0060313,0.0053529
226,0.0018168,0.0012821,0.0032647,0.0022076,0.0028624,0.0031144,0.0034894,0.0032131,0.0047212,0.0039234,0.0058391,0.0051741
227,0.0017658,0.0012363,0.003152,0.0021211,0.0027536,0.002999,0.0033684,0.0030921,0.0045614,0.0037813,0.005653,0.0050013
228,0.0017162,0.0011921,0.0030432,0.0020381,0.002649,0.0028879,0.0032516,0.0029756,0.0044069,0.0036444,0.0054728,0.0048342
229,0.001668,0.0011495,0.0029382,0.0019583,0.0025484,0.002781,0.0031389,0.0028636,0.0042577,0.0035125,0.0052984,0.0046727
230,0.0016212,0.0011084,0.0028368,0.0018816,0.0024516,0.002678,0.00303,0.0027557,0.0041135,0.0033853,0.0051296,0.0045166
231,0.0015757,0.0010688,0.0027388,0.0018079,0.0023584,0.0025788,0.002925,0.0026519,0.0039742,0.0032627,0.0049661,0.0043658
232,0.0015314,0.0010306,0.0026443,0.0017371,0.0022688,0.0024833,0.0028235,0.0025521,0.0038396,0.0031446,0.0048078,0.0042199
233,0.0014884,0.00099372,0.002553,0.0016691,0.0021826,0.0023913,0.0027256,0.0024559,0.0037096,0.0030307,0.0046546,0.004079
234,0.0014466,0.0009582,0.0024649,0.0016038,0.0020997,0.0023027,0.0026311,0.0023634,0.003584,0.002921,0.0045062,0.0039427
235,0.001406,0.00092395,0.0023798,0.001541,0.0020199,0.0022174,0.0025399,0.0022744,0.0034626,0.0028152,0.0043626,0.003811
236,0.0013665,0.00089092,0.0022977,0.0014806,0.0019432,0.0021353,0.0024518,0.0021888,0.0033454,0.0027133,0.0042236,0.0036837
237,0.0013281,0.00085908,0.0022183,0.0014226,0.0018694,0.0020562,0.0023668,0.0021063,0.0032321,0.002615,0.004089,0.0035607
238,0.0012908,0.00082837,0.0021418,0.0013669,0.0017984,0.00198,0.0022847,0.002027,0.0031226,0.0025204,0.0039587,0.0034417
239,0.0012546,0.00079876,0.0020678,0.0013134,0.00173,0.0019067,0.0022055,0.0019507,0.0030169,0.0024291,0.0038325,0.0033268
240,0.0012194,0.00077021,0.0019965,0.001262,0.0016643,0.0018361,0.002129,0.0018772,0.0029147,0.0023412,0.0037104,0.0032157
241,0.0011851,0.00074268,0.0019275,0.0012126,0.0016011,0.0017681,0.0020552,0.0018065,0.002816,0.0022564,0.0035921,0.0031082
242,0.0011518,0.00071614,0.001861,0.0011651,0.0015403,0.0017026,0.001984,0.0017385,0.0027207,0.0021747,0.0034776,0.0030044
243,0.0011195,0.00069054,0.0017968,0.0011195,0.0014817,0.0016395,0.0019152,0.001673,0.0026285,0.0020959,0.0033668,0.0029041
244,0.0010881,0.00066586,0.0017348,0.0010756,0.0014254,0.0015788,0.0018488,0.00161,0.0025395,0.0020201,0.0032595,0.0028071
245,0.0010575,0.00064206,0.0016749,0.0010335,0.0013713,0.0015203,0.0017847,0.0015493,0.0024535,0.0019469,0.0031556,0.0027133
246,0.0010278,0.00061911,0.0016171,0.00099304,0.0013192,0.001464,0.0017228,0.001491,0.0023704,0.0018764,0.0030551,0.0026227
247,0.00099896,0.00059698,0.0015612,0.00095416,0.0012691,0.0014098,0.001663,0.0014348,0.0022902,0.0018085,0.0029577,0.0025351
248,0.00097091,0.00057564,0.0015073,0.0009168,0.0012209,0.0013576,0.0016054,0.0013808,0.0022126,0.001743,0.0028634,0.0024504
249,0.00094364,0.00055506,0.0014553,0.0008809,0.0011745,0.0013073,0.0015497,0.0013288,0.0021377,0.0016799,0.0027722,0.0023685
250,0.00091715,0.00053522,0.0014051,0.00084641,0.0011299,0.0012589,0.001496,0.0012787,0.0020653,0.0016191,0.0026838,0.0022894
