station,cast,rosette,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,po4_um,no23_um,sio4_um,LLN,LLP,PC,PN,PP,PSi,chl_ug,phaeo_ug,het_abund,pro_abund,syn_abund,euk_abund,cruise
5,1,19,27.18,157.607,14.7,25.966,35.208,208.4,0.0587,25.963,23.2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,18,27.18,157.607,46.4,24.669,35.16,217.3,0.104,24.659,23.5672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,17,27.18,157.607,76.1,23.244,35.18,218.1,0.2126,23.228,24.0057,NA,2013.7,2313,8.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.08,NA,NA,NA,NA,MT
5,1,16,27.18,157.607,76,23.251,35.18,218.1,0.2122,23.235,24.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,0.32,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,15,27.18,157.607,100.3,22.231,35.231,215.6,0.3276,22.211,24.3355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,14,27.18,157.607,100.6,22.242,35.232,215.7,0.3258,22.222,24.3332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,13,27.18,157.607,122.6,20.956,35.116,203.8,0.725,20.933,24.6019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,0.25,NA,NA,0.25,0.52,NA,NA,NA,NA,MT
5,1,12,27.18,157.607,122.2,20.964,35.115,203.7,0.723,20.941,24.599,NA,2042.6,2312,7.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,11,27.18,157.607,122.5,20.958,35.116,203.8,0.7246,20.935,24.6014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,10,27.18,157.607,122.4,20.961,35.115,203.8,0.7239,20.938,24.5998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,9,27.18,157.607,123.4,20.938,35.117,204.2,0.7192,20.914,24.6076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,8,27.18,157.607,126,20.912,35.12,205.1,0.6941,20.888,24.6171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,7,27.18,157.607,125.5,20.912,35.121,205.2,0.6805,20.888,24.6178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,6,27.18,157.607,151.2,19.776,35.047,203.5,0.3671,19.748,24.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,5,27.18,157.607,177.8,19.035,35.005,206,0.2058,19.003,25.0253,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.13,NA,NA,0.06,0.17,NA,NA,NA,NA,MT
5,1,4,27.18,157.607,176.6,19.068,35.006,206.1,0.2193,19.036,25.0176,NA,2050.2,2301,7.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,3,27.18,157.607,175.8,19.09,35.007,205.9,0.2218,19.059,25.0127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,2,27.18,157.607,176.3,19.077,35.007,206,0.2215,19.045,25.0161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,1,1,27.18,157.607,176.6,19.066,35.006,206.1,0.2189,19.034,25.0181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,24,27.18,157.607,6.1,26.217,35.206,208,0.0603,26.216,23.1233,NA,NA,NA,NA,0.04,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,5.422,1.192,0.013,0.006,MT
5,2,23,27.18,157.607,15.4,25.906,35.2,208.7,0.062,25.903,23.2165,NA,NA,NA,NA,0.06,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,5.184,1.222,0.013,0.008,MT
5,2,22,27.18,157.607,15.2,25.907,35.2,208.7,0.0618,25.904,23.2162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,21,27.18,157.607,15.8,25.905,35.201,208.7,0.0623,25.901,23.2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,20,27.18,157.607,45.7,24.7,35.166,217.2,0.1065,24.69,23.5624,NA,NA,NA,NA,0.04,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,5.927,1.877,0.014,0.012,MT
5,2,19,27.18,157.607,48.7,24.586,35.169,217.6,0.1124,24.576,23.5992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,18,27.18,157.607,48.1,24.616,35.168,217.7,0.1115,24.606,23.5894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,17,27.18,157.607,74.3,23.261,35.178,218.4,0.2225,23.246,23.9991,NA,NA,NA,NA,0.06,0,NA,0,0.05,NA,NA,NA,NA,NA,NA,5.122,2.251,0.015,0.014,MT
5,2,16,27.18,157.607,100.6,22.347,35.201,212.8,0.3013,22.327,24.28,NA,NA,NA,NA,0.09,0,NA,0,0.08,NA,NA,NA,NA,NA,NA,4.074,1.771,0.01,0.013,MT
5,2,15,27.18,157.607,115.8,21.755,35.196,211.6,0.6602,21.732,24.443,NA,NA,NA,NA,0.07,0,NA,0.01,0.08,NA,NA,NA,NA,NA,NA,4.062,1.377,0.002,0.025,MT
5,2,14,27.18,157.607,115.8,21.755,35.196,211.6,0.6602,21.732,24.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,13,27.18,157.607,115.7,21.758,35.197,211.6,0.6519,21.735,24.4429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,12,27.18,157.607,125.1,20.995,35.113,203.2,0.7627,20.971,24.5892,NA,NA,NA,NA,0.17,0.9,NA,NA,0.17,NA,NA,NA,NA,NA,NA,3.302,0.729,0,0.027,MT
5,2,11,27.18,157.607,135.7,20.686,35.141,211.6,0.6033,20.66,24.6946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,10,27.18,157.607,135.4,20.688,35.141,211.6,0.6014,20.662,24.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,9,27.18,157.607,148.4,19.983,35.066,204.1,0.4076,19.956,24.8251,NA,NA,NA,NA,0.19,1.32,NA,NA,0.19,NA,NA,NA,NA,NA,NA,2.771,0.287,0,0.011,MT
5,2,8,27.18,157.607,175.3,18.879,34.988,207.4,0.1952,18.848,25.0519,NA,NA,NA,NA,0.22,1.8,NA,NA,0.21,NA,NA,NA,NA,NA,NA,2.244,0.096,0,0.004,MT
5,2,7,27.18,157.607,174.8,18.911,34.99,206.7,0.1982,18.88,25.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,6,27.18,157.607,175.2,18.888,34.989,207.2,0.1966,18.857,25.0503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,5,27.18,157.607,200,17.614,34.839,210.3,0.1145,17.58,25.2524,NA,NA,NA,NA,0.25,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.949,0.032,0,0.003,MT
5,2,4,27.18,157.607,251.6,15.217,34.576,214.6,0.0683,15.179,25.6066,NA,NA,NA,NA,0.44,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493,0.012,0,0,MT
5,2,3,27.18,157.607,250.2,15.228,34.578,214.6,0.0698,15.19,25.6056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,2,27.18,157.607,250.1,15.227,34.578,214.6,0.0699,15.189,25.6059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
5,2,1,27.18,157.607,501.1,8.48,34.058,160.3,0.0504,8.427,26.47,NA,NA,NA,NA,1.64,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757,0,0,0,MT
6,1,24,26.37,158.011,5.5,25.895,35.206,208.6,0.0829,25.894,23.2238,NA,NA,NA,NA,NA,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,4.909,1.289,0.011,0.006,MT
6,1,23,26.37,158.011,15.8,25.832,35.201,208.8,0.0859,25.828,23.2403,NA,NA,NA,NA,0.04,0,NA,0.01,0.04,NA,NA,NA,NA,NA,NA,4.912,1.239,0.011,0.006,MT
6,1,22,26.37,158.011,15.2,25.84,35.202,208.9,0.0868,25.837,23.2385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,21,26.37,158.011,14.7,25.848,35.202,208.9,0.0866,25.845,23.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,20,26.37,158.011,15.3,25.839,35.202,208.9,0.0866,25.836,23.2389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,19,26.37,158.011,15.1,25.841,35.202,208.9,0.0869,25.838,23.2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,18,26.37,158.011,15.3,25.838,35.202,208.9,0.0866,25.835,23.2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,17,26.37,158.011,14.8,25.845,35.202,208.9,0.0868,25.842,23.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,16,26.37,158.011,15.4,25.837,35.202,208.9,0.0865,25.834,23.2395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,15,26.37,158.011,15.1,25.841,35.202,208.9,0.0869,25.838,23.2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,14,26.37,158.011,15.3,25.838,35.202,208.9,0.0866,25.835,23.2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,13,26.37,158.011,44.9,24.709,35.139,216.7,0.1392,24.699,23.5392,NA,NA,NA,NA,0.03,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,5.292,1.842,0.009,0.01,MT
6,1,12,26.37,158.011,74.6,23.655,35.147,219.1,0.2049,23.639,23.8607,NA,NA,NA,NA,0.04,0,NA,0,0.04,NA,NA,NA,NA,NA,NA,6.426,2.078,0.016,0.011,MT
6,1,11,26.37,158.011,99.8,22.889,35.176,212.8,0.2784,22.869,24.1065,NA,NA,NA,NA,0.07,0,NA,0,0.07,NA,NA,NA,NA,NA,NA,5.274,2.353,0.014,0.01,MT
6,1,10,26.37,158.011,125.7,22.072,35.216,209.7,0.5886,22.047,24.3702,NA,NA,NA,NA,0.09,0,NA,0,0.08,NA,NA,NA,NA,NA,NA,4.331,1.271,0.001,0.017,MT
6,1,9,26.37,158.011,125.7,22.074,35.216,209.7,0.5888,22.049,24.3697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,8,26.37,158.011,125.1,22.085,35.216,209.8,0.5902,22.06,24.3666,NA,NA,NA,NA,0.08,0,NA,0,0.09,NA,NA,NA,NA,NA,NA,4.297,1.312,0.001,0.013,MT
6,1,7,26.37,158.011,149.7,21.069,35.254,217.6,0.3881,21.04,24.6777,NA,NA,NA,NA,0.08,0,NA,0.05,0.08,NA,NA,NA,NA,NA,NA,3.635,0.301,0.001,0.011,MT
6,1,6,26.37,158.011,175.1,20.526,35.242,213.4,0.115,20.493,24.8165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,1,5,26.37,158.011,175.9,20.527,35.242,213.2,0.1128,20.494,24.8163,NA,NA,NA,NA,0.09,0,NA,0.29,0.09,NA,NA,NA,NA,NA,NA,2.252,0.02,0,0.001,MT
6,1,4,26.37,158.011,200.3,20.122,35.204,209.5,0.0706,20.085,24.8962,NA,NA,NA,NA,0.12,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.206,0.018,0,0.001,MT
6,1,3,26.37,158.011,250.4,18.214,34.953,210.2,0.0438,18.171,25.195,NA,NA,NA,NA,0.22,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.691,0.004,0,0,MT
6,1,2,26.37,158.011,501.4,9.023,34.089,178.2,0.0548,8.968,26.4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832,0,0,0,MT
6,1,1,26.37,158.011,499.2,9.045,34.089,178.8,0.0534,8.99,26.4066,NA,NA,NA,NA,1.46,20.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,24,26.37,158.011,130.6,21.673,35.236,213.6,0.6632,21.647,24.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,23,26.37,158.011,150.5,20.953,35.256,217.2,0.3157,20.924,24.7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,22,26.37,158.011,150.2,20.957,35.256,217.2,0.3118,20.928,24.7097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,21,26.37,158.011,151.8,20.937,35.256,217,0.315,20.908,24.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,20,26.37,158.011,151.2,20.945,35.256,217.1,0.3202,20.916,24.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,19,26.37,158.011,149.9,20.96,35.256,217.3,0.312,20.931,24.7089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,18,26.37,158.011,151.7,20.939,35.256,217,0.3162,20.91,24.7147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,17,26.37,158.011,152,20.934,35.256,216.9,0.3134,20.905,24.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,16,26.37,158.011,152.2,20.929,35.256,216.9,0.3066,20.9,24.7174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,15,26.37,158.011,151.2,20.945,35.256,217.1,0.3202,20.916,24.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,14,26.37,158.011,150.3,20.956,35.256,217.2,0.313,20.927,24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,13,26.37,158.011,151.8,20.937,35.256,217,0.315,20.908,24.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,12,26.37,158.011,151.2,20.945,35.256,217.1,0.3202,20.916,24.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,11,26.37,158.011,150.2,20.956,35.256,217.2,0.3124,20.927,24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,10,26.37,158.011,151.4,20.942,35.256,217.1,0.3182,20.913,24.7138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,9,26.37,158.011,150.8,20.949,35.256,217.2,0.3197,20.92,24.7119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,8,26.37,158.011,150.5,20.953,35.256,217.2,0.3157,20.924,24.7108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,7,26.37,158.011,151.2,20.945,35.256,217.1,0.3202,20.916,24.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,6,26.37,158.011,151,20.947,35.256,217.1,0.3214,20.918,24.7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,5,26.37,158.011,151.4,20.941,35.256,217,0.3178,20.912,24.7141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,4,26.37,158.011,151.6,20.94,35.256,217,0.317,20.911,24.7144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,3,26.37,158.011,151.6,20.94,35.256,217,0.317,20.911,24.7144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,2,26.37,158.011,151.8,20.937,35.256,217,0.3151,20.908,24.7152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,2,1,26.37,158.011,151.7,20.939,35.256,217,0.3162,20.91,24.7147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,24,26.37,158.011,15,25.785,35.204,208.4,0.0852,25.782,23.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.26,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,23,26.37,158.011,14.5,25.785,35.204,208.5,0.0854,25.782,23.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,22,26.37,158.011,14.3,25.784,35.204,208.5,0.0855,25.781,23.2574,NA,2001.8,2332,8.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.03,NA,NA,NA,NA,MT
6,3,21,26.37,158.011,15.2,25.785,35.204,208.4,0.0847,25.782,23.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,20,26.37,158.011,15.2,25.785,35.204,208.4,0.0847,25.782,23.2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,19,26.37,158.011,15.7,25.785,35.204,208.3,0.0837,25.782,23.2572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,18,26.37,158.011,45.8,25.013,35.159,214.5,0.1197,25.003,23.4623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,17,26.37,158.011,75.2,24.052,35.144,218.1,0.1805,24.036,23.7414,NA,2002.3,2315,8.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.07,NA,NA,NA,NA,MT
6,3,16,26.37,158.011,75.6,24.04,35.143,218.1,0.1796,24.024,23.7442,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,0.3,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,15,26.37,158.011,98.5,22.684,35.188,210.6,0.2709,22.664,24.1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,14,26.37,158.011,99.6,22.663,35.189,210.2,0.2788,22.643,24.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,13,26.37,158.011,118.7,21.94,35.219,210.1,0.6578,21.917,24.4091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,12,26.37,158.011,118.8,21.932,35.22,210.2,0.6577,21.909,24.4121,NA,2027.4,2318,8.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.52,NA,NA,NA,NA,MT
6,3,11,26.37,158.011,118.3,21.964,35.217,209.9,0.658,21.941,24.4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,0.28,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,10,26.37,158.011,118.6,21.944,35.219,210.1,0.6578,21.921,24.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,9,26.37,158.011,118.5,21.949,35.218,210,0.6579,21.926,24.4058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,8,26.37,158.011,124.4,21.603,35.239,214.4,0.6023,21.579,24.5183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,7,26.37,158.011,124.7,21.602,35.239,214.4,0.6019,21.578,24.5186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,6,26.37,158.011,151,20.758,35.252,215.5,0.1916,20.729,24.7605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,5,26.37,158.011,175.5,20.405,35.234,211.7,0.1039,20.372,24.8428,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.13,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,4,26.37,158.011,175.7,20.405,35.234,211.7,0.104,20.372,24.8428,NA,2040,2320,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.06,NA,NA,NA,NA,MT
6,3,3,26.37,158.011,176.5,20.394,35.233,211.5,0.0994,20.361,24.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,2,26.37,158.011,175.8,20.405,35.234,211.7,0.1041,20.372,24.8428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
6,3,1,26.37,158.011,175.1,20.405,35.234,211.7,0.1035,20.372,24.8427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,24,26.17,158.022,15.8,25.816,35.2,208.2,0.0872,25.812,23.2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.27,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,23,26.17,158.022,16.2,25.816,35.2,208.2,0.0871,25.812,23.2446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,22,26.17,158.022,15.5,25.816,35.2,208.2,0.0868,25.813,23.2445,NA,2006.3,2318,8.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.03,NA,NA,NA,NA,MT
7,1,21,26.17,158.022,15.9,25.816,35.2,208.2,0.0873,25.812,23.2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,20,26.17,158.022,15.7,25.816,35.2,208.2,0.087,25.813,23.2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,19,26.17,158.022,14.5,25.816,35.2,208.2,0.0858,25.813,23.2444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,18,26.17,158.022,44.3,25.013,35.139,215.1,0.1562,25.003,23.4471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,17,26.17,158.022,76,24.148,35.138,218.1,0.1928,24.132,23.7084,NA,2001.3,2317,8.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.07,NA,NA,NA,NA,MT
7,1,16,26.17,158.022,76.3,24.137,35.138,218.1,0.1994,24.121,23.7117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,0.3,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,15,26.17,158.022,101.1,23.126,35.174,216.6,0.223,23.105,24.0368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,14,26.17,158.022,101.4,23.11,35.174,216.4,0.2254,23.089,24.0414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,13,26.17,158.022,124.6,22.364,35.196,208.4,0.374,22.339,24.2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,12,26.17,158.022,124.8,22.364,35.196,208.4,0.3741,22.339,24.2727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,11,26.17,158.022,132.9,22.119,35.197,206,0.6471,22.093,24.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.28,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,10,26.17,158.022,132.9,22.119,35.197,206,0.6471,22.093,24.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.49,NA,NA,NA,NA,MT
7,1,9,26.17,158.022,133.5,22.097,35.197,205.7,0.6761,22.07,24.3492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
7,1,8,26.17,158.022,133.4,22.1,35.197,205.8,0.6726,22.074,24.3484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MT
