"cruise","station","cast","rosette","pressure","PAR","PAR_perc"
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,10,15.4,18.5753733333333,38.3561333333333
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,9,15.6,18.59786,38.2602
"MC","L2",19,8,128.4,0.1092143,0.218
"MC","L2",19,8,128.4,0.1092143,0.218
"MC","L2",19,8,128.4,0.1092143,0.218
"MC","L2",19,8,128.4,0.1092143,0.218
"MC","L2",19,7,128,0.111851833333333,0.223333333333333
"MC","L2",19,7,128,0.111851833333333,0.223333333333333
"MC","L2",19,7,128,0.111851833333333,0.223333333333333
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,6,128.1,0.11119245,0.222
"MC","L2",19,5,128.4,0.1092143,0.218
"MC","L2",19,5,128.4,0.1092143,0.218
"MC","L2",19,5,128.4,0.1092143,0.218
"MC","L2",19,5,128.4,0.1092143,0.218
"MC","L2",19,4,127.8,0.1126839,0.225
"MC","L2",19,4,127.8,0.1126839,0.225
"MC","L2",19,3,127.7,0.113099933333333,0.225833333333333
"MC","L2",19,2,133.6,0.0863172666666667,0.172333333333333
"MC","L2",19,1,133.3,0.0878332166666666,0.175333333333333
"MC","L2",20,24,5.9,25.9759666666667,52.8813333333333
"MC","L2",20,24,5.9,25.9759666666667,52.8813333333333
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,23,14.9,18.70502,38.9322
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,22,15.7,18.6091033333333,38.2122333333333
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,20,15.6,18.59786,38.2602
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,19,15.3,18.56413,38.4041
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,18,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,17,15.3,18.56413,38.4041
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,16,15.2,18.5528866666667,38.4520666666667
"MC","L2",20,15,45.1,6.80623166666667,13.8075
"MC","L2",20,15,45.1,6.80623166666667,13.8075
"MC","L2",20,14,74.9,2.11958333333333,4.27
"MC","L2",20,14,74.9,2.11958333333333,4.27
"MC","L2",20,13,124.8,0.1327904,0.266
"MC","L2",20,13,124.8,0.1327904,0.266
"MC","L2",20,12,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,12,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,12,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,12,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,12,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,11,128.1,0.11119245,0.222
"MC","L2",20,10,128.2,0.110533066666667,0.220666666666667
"MC","L2",20,10,128.2,0.110533066666667,0.220666666666667
"MC","L2",20,9,128.8,0.106576766666667,0.212666666666667
"MC","L2",20,8,128.4,0.1092143,0.218
"MC","L2",20,8,128.4,0.1092143,0.218
"MC","L2",20,8,128.4,0.1092143,0.218
"MC","L2",20,8,128.4,0.1092143,0.218
"MC","L2",20,7,128,0.111851833333333,0.223333333333333
"MC","L2",20,7,128,0.111851833333333,0.223333333333333
"MC","L2",20,7,128,0.111851833333333,0.223333333333333
"MC","L2",20,6,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,6,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,6,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,6,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,6,128.3,0.109873683333333,0.219333333333333
"MC","L2",20,5,127.9,0.112267866666667,0.224166666666667
"MC","L2",20,4,150,0.0416075,0.0833333333333333
"MC","L2",20,4,150,0.0416075,0.0833333333333333
"MC","L2",20,3,175.5,0.0159534833333333,0.032
"MC","L2",20,3,175.5,0.0159534833333333,0.032
"MC","L2",20,3,175.5,0.0159534833333333,0.032
"MC","L2",20,3,175.5,0.0159534833333333,0.032
"MC","L2",20,2,300.6,NA,NA
"MC","L2",20,1,700.5,NA,NA
"MC","L2",20,1,700.5,NA,NA
"MC","L2",20,1,700.5,NA,NA
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,24,15.3,18.56413,38.4041
"MC","L2",21,23,14.7,19.05426,39.7006
"MC","L2",21,23,14.7,19.05426,39.7006
"MC","L2",21,23,14.7,19.05426,39.7006
"MC","L2",21,23,14.7,19.05426,39.7006
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,22,14.4,19.57812,40.8532
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,21,15.2,18.5528866666667,38.4520666666667
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,20,15.1,18.5416433333333,38.5000333333333
"MC","L2",21,19,14.6,19.22888,40.0848
"MC","L2",21,19,14.6,19.22888,40.0848
"MC","L2",21,19,14.6,19.22888,40.0848
"MC","L2",21,19,14.6,19.22888,40.0848
"MC","L2",21,19,14.6,19.22888,40.0848
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,18,14.8,18.87964,39.3164
"MC","L2",21,17,44.6,6.93821666666667,14.0793333333333
"MC","L2",21,16,44.7,6.915075,14.0311666666667
"MC","L2",21,16,44.7,6.915075,14.0311666666667
"MC","L2",21,15,126.8,0.117466366666667,0.234666666666667
"MC","L2",21,15,126.8,0.117466366666667,0.234666666666667
"MC","L2",21,15,126.8,0.117466366666667,0.234666666666667
"MC","L2",21,14,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,14,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,14,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,14,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,13,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,13,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,13,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,13,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,12,127.4,0.114348033333333,0.228333333333333
"MC","L2",21,11,127.3,0.114764066666667,0.229166666666667
"MC","L2",21,10,126.9,0.116739266666667,0.233166666666667
"MC","L2",21,10,126.9,0.116739266666667,0.233166666666667
"MC","L2",21,10,126.9,0.116739266666667,0.233166666666667
"MC","L2",21,9,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,9,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,9,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,9,126.7,0.118193466666667,0.236166666666667
"MC","L2",21,8,131.2,0.0972735333333334,0.194333333333333
"MC","L2",21,7,131.5,0.0955473333333333,0.190833333333333
"MC","L2",21,6,150.9,0.038834,0.0773333333333333
"MC","L2",21,5,151.5,0.0380805833333333,0.0758333333333333
"MC","L2",21,4,175.8,0.0159203333333333,0.032
"MC","L2",21,3,175.3,0.0159755833333333,0.032
"MC","L2",21,3,175.3,0.0159755833333333,0.032
"MC","L2",21,2,250.2,NA,NA
"MC","L2",21,1,250.4,NA,NA
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,24,5.2,30.6774,62.8306666666667
"MC","L2",22,23,5,32.0206666666667,65.6733333333333
"MC","L2",22,23,5,32.0206666666667,65.6733333333333
"MC","L2",22,23,5,32.0206666666667,65.6733333333333
"MC","L2",22,22,5.7,27.3192333333333,55.724
"MC","L2",22,21,24.7,13.130025,26.7871666666667
"MC","L2",22,21,24.7,13.130025,26.7871666666667
"MC","L2",22,21,24.7,13.130025,26.7871666666667
"MC","L2",22,21,24.7,13.130025,26.7871666666667
"MC","L2",22,21,24.7,13.130025,26.7871666666667
"MC","L2",22,20,25,13.07375,26.6416666666667
"MC","L2",22,20,25,13.07375,26.6416666666667
"MC","L2",22,19,24.3,13.2050583333333,26.9811666666667
"MC","L2",22,18,24.7,13.130025,26.7871666666667
"MC","L2",22,18,24.7,13.130025,26.7871666666667
"MC","L2",22,18,24.7,13.130025,26.7871666666667
"MC","L2",22,18,24.7,13.130025,26.7871666666667
"MC","L2",22,18,24.7,13.130025,26.7871666666667
"MC","L2",22,17,24.8,13.1112666666667,26.7386666666667
"MC","L2",22,17,24.8,13.1112666666667,26.7386666666667
"MC","L2",22,17,24.8,13.1112666666667,26.7386666666667
"MC","L2",22,16,25.5,12.5725333333333,25.6766666666667
"MC","L2",22,15,45.5,6.64855833333333,13.4908333333333
"MC","L2",22,15,45.5,6.64855833333333,13.4908333333333
"MC","L2",22,15,45.5,6.64855833333333,13.4908333333333
