"cruise","station","cast","rosette","pressure","temp","sal","theta","dic","alk","ph","oxy_um","het_abund","pro_abund","syn_abund","euk_abund"
"MC","L2",12,12,15.7,26.069,35.221,26.065,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,11,14.9,26.071,35.221,26.068,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,10,14.7,26.073,35.221,26.07,NA,NA,NA,NA,5.026,1.507,0.011,0.008
"MC","L2",12,9,128.2,21.858,35.218,21.833,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,8,128.3,21.858,35.218,21.833,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,7,127.8,21.863,35.217,21.838,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,6,128,21.859,35.218,21.834,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,5,128.1,21.859,35.218,21.834,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,4,128.3,21.858,35.218,21.833,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,3,128.1,21.859,35.218,21.834,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,2,128.4,21.857,35.218,21.832,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",12,1,128.7,21.856,35.219,21.831,NA,NA,NA,NA,4.351,0.761,0,0.029
"MC","L2",13,24,15.3,25.981,35.216,25.978,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,23,15.2,25.981,35.216,25.978,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,22,14.9,25.979,35.216,25.976,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,21,14.5,25.982,35.217,25.979,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,20,14.5,25.983,35.217,25.98,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,19,15.4,25.982,35.216,25.979,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,18,15.2,25.981,35.216,25.978,NA,NA,8.069,NA,4.872,1.516,0.013,0.008
"MC","L2",13,17,48.5,24.792,35.115,24.782,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,16,47.9,24.806,35.116,24.796,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,15,109.2,22.045,35.212,22.023,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,14,109.2,22.045,35.212,22.023,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,13,112.6,21.865,35.228,21.843,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,12,112.1,21.872,35.227,21.85,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,11,112.2,21.871,35.227,21.849,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,10,112.8,21.863,35.228,21.841,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,9,113.1,21.856,35.228,21.834,NA,NA,NA,NA,4.073,0.885,0,0.021
"MC","L2",13,8,112.5,21.866,35.228,21.844,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,7,112.6,21.865,35.228,21.843,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,6,128.7,21.257,35.253,21.232,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,5,129.1,21.251,35.253,21.226,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,4,175.5,20.476,35.243,20.443,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,3,174.6,20.482,35.243,20.449,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,2,249.8,18.618,35.038,18.574,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",13,1,249.3,18.622,35.039,18.578,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,24,5.5,26.128,35.224,26.127,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,23,5.9,26.127,35.224,26.126,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,22,15.2,25.975,35.216,25.972,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,21,15.3,25.974,35.216,25.971,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,20,15.1,25.976,35.216,25.973,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,19,15,25.978,35.216,25.975,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,18,15.4,25.973,35.216,25.97,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,17,15.3,25.975,35.216,25.972,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,16,15.1,25.977,35.216,25.974,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,15,15.2,25.975,35.216,25.972,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,14,15.5,25.972,35.215,25.969,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,13,14.9,25.978,35.216,25.975,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,12,14.9,25.978,35.216,25.975,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,11,15.4,25.973,35.216,25.97,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,10,14.8,25.979,35.216,25.976,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,9,15.3,25.975,35.216,25.972,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,8,15.5,25.972,35.215,25.969,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,7,15.3,25.975,35.216,25.972,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,6,15,25.978,35.216,25.975,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,5,15.4,25.973,35.216,25.97,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,4,15.1,25.977,35.216,25.974,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,3,15,25.978,35.216,25.975,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,2,45.5,24.804,35.115,24.794,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",14,1,45.3,24.807,35.115,24.797,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,23,5.5,26.139,35.227,26.138,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,22,14.8,25.957,35.213,25.954,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,21,15.4,25.953,35.212,25.95,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,20,15.1,25.955,35.213,25.952,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,19,15.1,25.955,35.213,25.952,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,18,15.2,25.955,35.213,25.952,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,17,15.4,25.953,35.212,25.95,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,16,15.1,25.955,35.213,25.952,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,15,15.3,25.954,35.212,25.951,NA,NA,8.068,NA,4.974,1.903,0.012,0.009
"MC","L2",15,14,119.1,21.807,35.232,21.784,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,13,118.6,21.842,35.23,21.819,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,12,118.1,21.869,35.228,21.846,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,11,118.1,21.867,35.228,21.844,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,10,118.5,21.848,35.229,21.825,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,9,117.9,21.873,35.228,21.85,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,8,118.1,21.865,35.228,21.842,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,7,118.4,21.852,35.229,21.829,NA,NA,NA,NA,4.123,0.823,0,0.027
"MC","L2",15,6,135.5,21.111,35.255,21.085,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,5,150.3,20.811,35.254,20.782,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,4,175.2,20.553,35.248,20.52,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,3,200.2,20.209,35.218,20.172,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,2,225.3,19.563,35.149,19.522,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",15,1,300.2,15.4,34.582,15.354,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,23,5.5,26.054,35.223,26.053,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,22,5.2,26.056,35.224,26.055,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,21,5.4,26.055,35.224,26.054,NA,NA,NA,NA,4.94,1.907,0.013,0.01
"MC","L2",16,20,24.8,25.879,35.206,25.873,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,19,25.2,25.877,35.206,25.871,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,18,25.4,25.875,35.206,25.869,NA,NA,NA,NA,4.656,2.178,0.015,0.009
"MC","L2",16,17,45.5,24.958,35.126,24.948,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,16,44.9,24.967,35.127,24.957,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,15,45.7,24.955,35.126,24.945,NA,NA,NA,NA,4.769,2.477,0.012,0.011
"MC","L2",16,14,74.9,23.911,35.146,23.895,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,13,75.2,23.901,35.146,23.885,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,12,75.6,23.884,35.146,23.868,NA,NA,NA,NA,5.267,2.92,0.02,0.014
"MC","L2",16,11,100.3,22.912,35.192,22.892,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,10,100.6,22.91,35.191,22.89,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,9,100.2,22.913,35.192,22.893,NA,NA,NA,NA,4.945,2.826,0.019,0.012
"MC","L2",16,8,121.5,21.888,35.227,21.864,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,7,120.9,21.93,35.223,21.906,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,6,121.5,21.892,35.227,21.868,NA,NA,NA,NA,4.173,1.041,0,0.025
"MC","L2",16,5,126.4,21.618,35.242,21.593,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,4,126.2,21.621,35.243,21.596,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",16,3,125.8,21.621,35.243,21.596,NA,NA,NA,NA,4.062,0.712,0,0.023
"MC","L2",16,2,150.2,20.824,35.255,20.795,NA,NA,NA,NA,3.097,0.154,0,0.006
"MC","L2",16,1,175.5,20.61,35.25,20.577,NA,NA,NA,NA,2.874,0.046,0,0.002
"MC","L2",17,18,5.6,26.084,35.221,26.083,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,17,14.9,26.082,35.221,26.079,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,16,15.4,26.076,35.221,26.073,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,15,15.2,26.079,35.221,26.076,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,14,15.1,26.081,35.221,26.078,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,13,14.8,26.082,35.221,26.079,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,12,14.6,26.082,35.221,26.079,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,11,15.1,26.081,35.221,26.078,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,10,15.4,26.075,35.221,26.072,2005.2,2320,8.068,NA,4.285,2.241,0.011,0.006
"MC","L2",17,9,125.7,21.836,35.229,21.811,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,8,125.2,21.856,35.228,21.831,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,7,125.6,21.84,35.229,21.815,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,6,124.8,21.871,35.227,21.846,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,5,125.3,21.85,35.228,21.825,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,4,125.6,21.839,35.229,21.814,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,3,125.3,21.851,35.228,21.826,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,2,125.1,21.859,35.227,21.834,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",17,1,125.7,21.838,35.229,21.813,NA,NA,NA,NA,4.111,0.793,0,0.023
"MC","L2",18,19,5.4,26.094,35.222,26.093,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,18,15.3,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,17,15.2,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,16,15.4,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,15,15.1,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,14,15.2,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,13,15.4,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,12,15.2,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,11,15.3,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,10,15.3,26.042,35.221,26.039,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,9,15.8,26.041,35.221,26.037,2003.7,2319,8.059,NA,4.682,2.091,0.011,0.007
"MC","L2",18,8,136.3,21.821,35.23,21.794,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,7,136.2,21.818,35.231,21.791,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,6,136.4,21.827,35.23,21.8,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,5,136,21.814,35.231,21.787,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,4,135.9,21.838,35.229,21.811,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,3,136.5,21.829,35.23,21.802,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,2,136.2,21.818,35.231,21.791,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",18,1,136.5,21.827,35.23,21.8,NA,NA,NA,NA,3.64,0.801,0,0.023
"MC","L2",19,24,5.4,26.365,35.232,26.364,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,23,5.5,26.365,35.232,26.364,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,22,15,26.168,35.227,26.165,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,21,15.4,26.156,35.227,26.153,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,20,15.4,26.156,35.227,26.153,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,19,15.3,26.158,35.227,26.155,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,18,15.1,26.165,35.227,26.162,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,17,15.2,26.162,35.227,26.159,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,16,15.4,26.155,35.227,26.152,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,15,15.7,26.148,35.227,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,14,15.4,26.156,35.227,26.153,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,13,15.7,26.148,35.227,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,12,15.7,26.148,35.227,26.144,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,11,15.7,26.149,35.227,26.145,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,10,15.4,26.158,35.227,26.155,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,9,15.6,26.152,35.227,26.149,2003.5,2320,8.069,NA,4.392,2.161,0.011,0.007
"MC","L2",19,8,128.4,21.874,35.232,21.849,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,7,128,21.878,35.232,21.853,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,6,128.1,21.877,35.232,21.852,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,5,128.4,21.874,35.232,21.849,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,4,127.8,21.879,35.232,21.854,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,3,127.7,21.88,35.232,21.855,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,2,133.6,21.813,35.235,21.787,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",19,1,133.3,21.822,35.234,21.796,NA,NA,NA,NA,3.828,0.72,0,0.025
"MC","L2",20,24,5.9,26.208,35.229,26.207,NA,NA,NA,207.9,NA,NA,NA,NA
"MC","L2",20,23,14.9,26.152,35.227,26.149,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,22,15.7,26.151,35.226,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,21,15.2,26.152,35.227,26.149,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,20,15.6,26.151,35.226,26.148,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,19,15.3,26.151,35.227,26.148,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,18,15.2,26.152,35.227,26.149,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,17,15.3,26.151,35.227,26.148,NA,NA,NA,208.6,NA,NA,NA,NA
"MC","L2",20,16,15.2,26.152,35.227,26.149,2005.6,2346,8.069,NA,4.684,1.814,0.009,0.008
"MC","L2",20,15,45.1,25.198,35.139,25.188,NA,NA,NA,215.8,NA,NA,NA,NA
"MC","L2",20,14,74.9,23.486,35.158,23.47,NA,NA,NA,219.2,NA,NA,NA,NA
"MC","L2",20,13,124.8,21.9,35.231,21.875,NA,NA,NA,213.3,NA,NA,NA,NA
"MC","L2",20,12,128.3,21.879,35.231,21.854,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,11,128.1,21.881,35.231,21.856,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,10,128.2,21.88,35.231,21.855,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,9,128.8,21.873,35.232,21.848,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,8,128.4,21.878,35.231,21.853,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,7,128,21.882,35.231,21.857,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",20,6,128.3,21.879,35.231,21.854,NA,NA,NA,213.4,NA,NA,NA,NA
"MC","L2",20,5,127.9,21.884,35.231,21.859,NA,NA,NA,NA,3.985,0.763,0,0.021
"MC","L2",20,4,150,21.056,35.256,21.027,NA,NA,NA,216.3,NA,NA,NA,NA
"MC","L2",20,3,175.5,20.565,35.245,20.532,NA,NA,NA,213,NA,NA,NA,NA
"MC","L2",20,2,300.6,15.52,34.594,15.473,NA,NA,NA,211.6,NA,NA,NA,NA
"MC","L2",20,1,700.5,5.555,34.09,5.496,NA,NA,NA,66.3,NA,NA,NA,NA
"MC","L2",21,24,15.3,26.211,35.227,26.208,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,23,14.7,26.213,35.228,26.21,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,22,14.4,26.212,35.228,26.209,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,21,15.2,26.213,35.228,26.21,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,20,15.1,26.213,35.228,26.21,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,19,14.6,26.213,35.228,26.21,NA,NA,8.066,NA,NA,NA,NA,NA
"MC","L2",21,18,14.8,26.213,35.228,26.21,2004.3,2319,8.068,NA,NA,NA,NA,NA
"MC","L2",21,17,44.6,25.107,35.132,25.097,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,16,44.7,25.107,35.132,25.097,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,15,126.8,21.886,35.232,21.861,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,14,126.7,21.886,35.231,21.861,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,13,126.7,21.887,35.231,21.862,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,12,127.4,21.794,35.235,21.769,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,11,127.3,21.819,35.234,21.794,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,10,126.9,21.885,35.232,21.86,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,9,126.7,21.887,35.231,21.862,NA,NA,NA,NA,3.874,0.853,0,0.017
"MC","L2",21,8,131.2,21.358,35.249,21.333,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,7,131.5,21.345,35.25,21.32,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,6,150.9,20.928,35.256,20.899,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,5,151.5,20.925,35.255,20.896,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,4,175.8,20.503,35.244,20.47,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,3,175.3,20.51,35.244,20.477,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,2,250.2,18.999,35.088,18.954,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",21,1,250.4,18.99,35.087,18.945,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,24,5.2,26.19,35.228,26.189,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,23,5,26.191,35.228,26.19,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,22,5.7,26.189,35.228,26.188,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,21,24.7,26.053,35.221,26.047,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,20,25,26.053,35.221,26.047,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,19,24.3,26.053,35.221,26.048,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,18,24.7,26.053,35.221,26.047,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,17,24.8,26.053,35.221,26.047,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,16,25.5,26.046,35.22,26.04,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,15,45.5,24.852,35.12,24.842,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,14,44.9,24.917,35.123,24.907,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,13,45.5,24.861,35.12,24.851,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,12,45.5,24.853,35.12,24.843,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,11,45.2,24.893,35.122,24.883,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,10,45.5,24.861,35.12,24.851,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,9,75.3,23.409,35.16,23.393,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,8,75.7,23.401,35.161,23.385,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,7,75.2,23.411,35.16,23.395,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,6,100.4,22.666,35.196,22.646,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,5,100.7,22.658,35.196,22.638,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,4,100,22.676,35.196,22.656,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,3,124.6,21.387,35.249,21.363,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,2,125.6,21.341,35.251,21.317,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",22,1,125.6,21.341,35.251,21.317,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,24,5.2,26.16,35.23,26.159,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,23,5.2,26.16,35.23,26.159,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,22,5.2,26.16,35.23,26.159,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,21,5.1,26.16,35.23,26.159,NA,NA,NA,NA,5.895,2.054,0.013,0.009
"MC","L2",23,20,25.6,26.048,35.22,26.042,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,19,25.1,26.048,35.22,26.042,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,18,24.9,26.048,35.22,26.042,NA,NA,NA,NA,6.134,2.179,0.017,0.009
"MC","L2",23,17,44.9,25.043,35.133,25.033,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,16,45.5,25.02,35.131,25.01,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,15,45.5,25.021,35.131,25.011,NA,NA,NA,NA,6.225,2.704,0.013,0.013
"MC","L2",23,14,75.8,23.242,35.172,23.226,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,13,75.1,23.249,35.172,23.234,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,12,75.2,23.248,35.172,23.233,NA,NA,NA,NA,6.216,3.18,0.022,0.015
"MC","L2",23,11,99.7,22.622,35.197,22.602,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,10,100,22.619,35.197,22.599,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,9,100.4,22.595,35.198,22.575,NA,NA,NA,NA,5.427,2.781,0.011,0.012
"MC","L2",23,8,120,21.806,35.235,21.782,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,7,120.7,21.753,35.237,21.729,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,6,120.8,21.748,35.237,21.724,NA,NA,NA,NA,4.295,0.994,0,0.028
"MC","L2",23,5,125.1,21.417,35.248,21.393,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,4,125.6,21.397,35.249,21.373,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",23,3,124.9,21.424,35.248,21.4,NA,NA,NA,NA,4.43,0.648,0,0.024
"MC","L2",23,2,150.4,20.769,35.254,20.74,NA,NA,NA,NA,3.458,0.122,0,0.005
"MC","L2",23,1,174.2,20.478,35.244,20.445,NA,NA,NA,NA,3.056,0.019,0,0.002
"MC","L2",24,16,14.7,26.15,35.229,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,15,14.9,26.15,35.229,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,14,15.1,26.149,35.229,26.146,2004.7,2319,8.07,NA,NA,NA,NA,NA
"MC","L2",24,13,15.3,26.149,35.228,26.146,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,12,15,26.15,35.229,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,11,14.9,26.15,35.229,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,10,14.8,26.15,35.229,26.147,NA,NA,NA,NA,NA,NA,NA,NA
"MC","L2",24,9,14.7,26.15,35.229,26.147,NA,NA,NA,NA,4.518,2.072,0.011,0.007
